Fecha,Municipio,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Cantidad
06/01/2016 12:00:00 AM,OCAÑA,BARRIO JUNIN,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/02/2016 12:00:00 AM,OCAÑA,BARRIO JOSE ANTONIO GALAN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/02/2016 12:00:00 AM,TIBÚ,BARRIO LUIS MADRID MERLANO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,45,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
06/02/2016 12:00:00 AM,VILLA DEL ROSARIO,URBANIZACION EL CUJI,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARIO LA RIVIERA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,SEPARADO,COLOMBIA,AMA DE CASA,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CARORA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CARORA,URBANA,DENTRO DE LA VIVIENDA,CORTOPUNZANTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO VILLA CAMILA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
06/03/2016 12:00:00 AM,EL ZULIA,BARRIO EL CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,74,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
06/03/2016 12:00:00 AM,OCAÑA,BARRIO EL TIBER,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
06/03/2016 12:00:00 AM,OCAÑA,BARRIO VILLA PARAISO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO GAITAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL SALADO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,-,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),URBANIZACION LOS ESTORAQUES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
06/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO AEROPUERTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/04/2016 12:00:00 AM,TIBÚ,BARRIO VILLA PAZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/04/2016 12:00:00 AM,TIBÚ,BARRIO BRISAS DEL CATATUMBO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/04/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO SANTA BARBARA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CLARET,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,54,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LAS COLINAS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PUEBLO NUEVO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,SEPARADO,COLOMBIA,AMA DE CASA,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ANTONIA SANTOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,51,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SIMON BOLIVAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/05/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS MOTILONES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/05/2016 12:00:00 AM,LOS PATIOS,BARRIO LOS COLORADOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/05/2016 12:00:00 AM,OCAÑA,BARRIO LIBARDO ALONSO.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
06/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN JOSE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,34,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL LLANO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
06/07/2016 12:00:00 AM,CÁCOTA,BARRIO LA PAZ,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/07/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/07/2016 12:00:00 AM,OCAÑA,BARRIO MARTINETE,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/07/2016 12:00:00 AM,OCAÑA,BARRIO JUAN XXIII,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/07/2016 12:00:00 AM,OCAÑA,BARRIO SIMON BOLIVAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/07/2016 12:00:00 AM,OCAÑA,BARRIO EL LLANITO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/07/2016 12:00:00 AM,OCAÑA,BARRIO JOSE ANTONIO GALAN,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,1
06/08/2016 12:00:00 AM,ABREGO,SECTOR EL ALGODONAL,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/08/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/08/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/08/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TORCOROMA II,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/08/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,59,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA LIBERTAD,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
06/09/2016 12:00:00 AM,LOS PATIOS,BARRIO DOCE DE OCTUBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,66,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/09/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO FATIMA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
06/10/2016 12:00:00 AM,CHITAGÁ,VEREDA BURGUA,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA CONCORDIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ANTONIA SANTOS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO POLICARPA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/10/2016 12:00:00 AM,LOS PATIOS,BARRIO LA CORDIALIDAD,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/10/2016 12:00:00 AM,LOS PATIOS,BARRIO LA CORDIALIDAD,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/10/2016 12:00:00 AM,TIBÚ,BARRIO SANTANDER,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO MARIA P,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CONTENTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,44,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TORCOROMA II,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,81,MASCULINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,ABREGO,BARRIO CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PRADOS DEL ESTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/12/2016 12:00:00 AM,CÚCUTA (CT),INVASION LA FORTALEZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUCUTA 75,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,CÚCUTA (CT),INVASION LA FORTALEZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
06/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
06/12/2016 12:00:00 AM,EL ZULIA,SITIO LA MILAGROSA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,OCAÑA,BARRIO LA PERLA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,OCAÑA,BARRIO MARABEL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/12/2016 12:00:00 AM,OCAÑA,BARRIO BELEN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
06/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA LAGUNA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,43,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL BOSQUE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,54,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TORCOROMA II,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,75,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA PRIMAVERA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DOÑA NIDIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DIVINA PASTORA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),CASERIO LA FLORESTA,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,1
06/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA CABRER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,63,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/14/2016 12:00:00 AM,OCAÑA,BARRIO SANTA CLARA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/14/2016 12:00:00 AM,OCAÑA,BARRIO PALOMAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/14/2016 12:00:00 AM,TIBÚ,BARRIO 11 DE FEBRERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/15/2016 12:00:00 AM,CHINÁCOTA,BARRIO CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PALMERAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,49,FEMENINO,SOLTERO,COLOMBIA,COMERCIANTE,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TORCOROMA II,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
06/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SEVILLA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
06/16/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DIVINA PASTORA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/16/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PALMERAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/16/2016 12:00:00 AM,CUCUTILLA,VEREDA MORALES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
06/16/2016 12:00:00 AM,TIBÚ,VEREDA KILOMETRO 15 (TIBU),RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
06/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS MOTILONES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUBEROS NIÑO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS MOTILONES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,-,-,NO REPORTA,1
06/17/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUBEROS NIÑO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,UNION LIBRE,VENEZUELA,AMA DE CASA,1
06/17/2016 12:00:00 AM,OCAÑA,BARRIO VENECIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/18/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CALLEJON,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/18/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/18/2016 12:00:00 AM,TEORAMA,CORREGIMIENTO SAN PABLO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DOÑA NIDIA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO VALLES DEL RODEO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PUEBLO NUEVO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO DIVINA PASTORA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CHAPINERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
06/19/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CHAPINERO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
